"","BTI","NPN","AGL","MNP","SOL","SBK","NED","ABG","SHP","FSR"
"373366",NaN,NaN,1400,NaN,79,NaN,NaN,NaN,122,NaN
"373368",NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN
"373372",NaN,NaN,NaN,NaN,NaN,NaN,NaN,136,NaN,NaN
"373373",NaN,NaN,NaN,NaN,NaN,275,NaN,NaN,NaN,NaN
"373374",NaN,155,NaN,NaN,NaN,170,NaN,NaN,NaN,NaN
"373375",NaN,62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373376",NaN,NaN,NaN,NaN,99,NaN,NaN,NaN,NaN,NaN
"373378",NaN,NaN,813,NaN,NaN,NaN,NaN,NaN,NaN,360
"373379",NaN,NaN,1701,NaN,NaN,NaN,121,NaN,NaN,NaN
"373380",NaN,NaN,NaN,34,NaN,NaN,NaN,NaN,NaN,NaN
"373381",NaN,NaN,NaN,150,NaN,NaN,NaN,NaN,NaN,NaN
"373383",503,5,NaN,263,NaN,NaN,NaN,NaN,NaN,NaN
"373384",NaN,NaN,1407,NaN,82,NaN,NaN,NaN,NaN,NaN
"373385",NaN,NaN,738,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373386",NaN,NaN,822,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373387",NaN,41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373388",NaN,NaN,NaN,NaN,1000,171,NaN,NaN,NaN,NaN
"373391",NaN,NaN,NaN,NaN,NaN,NaN,500,NaN,NaN,NaN
"373393",NaN,NaN,NaN,NaN,NaN,286,NaN,140,NaN,NaN
"373394",NaN,NaN,NaN,NaN,NaN,NaN,239,NaN,NaN,NaN
"373395",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,447
"373398",NaN,NaN,76,NaN,NaN,NaN,NaN,NaN,215,NaN
"373399",NaN,NaN,NaN,NaN,238,NaN,142,NaN,NaN,NaN
"373400",NaN,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,361
"373401",NaN,NaN,NaN,NaN,NaN,NaN,500,NaN,NaN,NaN
"373403",NaN,NaN,NaN,NaN,260,140,NaN,NaN,NaN,NaN
"373404",NaN,NaN,NaN,NaN,NaN,173,NaN,NaN,NaN,NaN
"373405",55,NaN,NaN,NaN,NaN,NaN,NaN,8162,NaN,NaN
"373407",NaN,NaN,NaN,NaN,76,NaN,500,NaN,NaN,NaN
"373408",NaN,NaN,NaN,NaN,NaN,NaN,NaN,2174,NaN,NaN
"373409",NaN,NaN,NaN,44,NaN,NaN,68,NaN,NaN,NaN
"373410",NaN,NaN,NaN,NaN,148,NaN,NaN,NaN,NaN,NaN
"373411",194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373412",NaN,NaN,480,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373413",NaN,41,NaN,NaN,NaN,131,NaN,2714,NaN,NaN
"373414",428,NaN,120,NaN,69,NaN,NaN,NaN,NaN,NaN
"373415",NaN,NaN,2033,86,NaN,NaN,NaN,NaN,NaN,NaN
"373416",NaN,NaN,1550,741,NaN,NaN,NaN,NaN,1859,NaN
"373417",NaN,500,84,NaN,NaN,NaN,NaN,3428,538,NaN
"373418",NaN,NaN,NaN,NaN,NaN,NaN,NaN,4895,213,NaN
"373419",NaN,NaN,1365,NaN,431,7859,69,847,NaN,10280
"373422",NaN,NaN,800,NaN,1935,NaN,500,1642,NaN,NaN
"373423",NaN,NaN,NaN,NaN,NaN,121,NaN,851,NaN,360
"373424",NaN,NaN,1511,NaN,160,178,NaN,NaN,NaN,1846
"373425",NaN,NaN,884,NaN,NaN,NaN,NaN,1072,NaN,NaN
"373426",NaN,41,NaN,NaN,NaN,NaN,NaN,731,NaN,NaN
"373427",NaN,NaN,NaN,NaN,NaN,NaN,NaN,232,NaN,NaN
"373428",55,140,NaN,NaN,82,180,1264,NaN,NaN,NaN
"373429",NaN,NaN,NaN,NaN,NaN,NaN,68,NaN,NaN,NaN
"373430",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1470,NaN,NaN
"373432",NaN,NaN,NaN,NaN,NaN,NaN,379,NaN,NaN,NaN
"373433",NaN,NaN,NaN,NaN,NaN,95,202,NaN,NaN,NaN
"373434",NaN,NaN,1300,NaN,189,NaN,NaN,NaN,NaN,NaN
"373435",NaN,NaN,NaN,NaN,NaN,NaN,335,NaN,NaN,NaN
"373436",605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373437",196,NaN,NaN,184,NaN,167,500,NaN,NaN,NaN
"373438",121,NaN,974,NaN,NaN,NaN,641,NaN,NaN,NaN
"373439",395,NaN,NaN,NaN,417,NaN,NaN,NaN,NaN,460
"373440",129,NaN,NaN,NaN,68,56,72,NaN,NaN,NaN
"373441",NaN,NaN,NaN,27,NaN,NaN,1,NaN,NaN,NaN
"373442",NaN,NaN,167,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373443",NaN,NaN,NaN,200,10,75,NaN,NaN,NaN,NaN
"373445",NaN,NaN,NaN,316,NaN,NaN,NaN,1645,NaN,360
"373446",NaN,NaN,NaN,124,NaN,NaN,NaN,235,NaN,NaN
"373447",NaN,NaN,NaN,140,NaN,523,NaN,608,NaN,NaN
"373449",NaN,NaN,NaN,243,46,NaN,NaN,NaN,NaN,NaN
"373450",NaN,561,NaN,NaN,103,NaN,NaN,NaN,NaN,NaN
"373451",NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373452",NaN,NaN,NaN,124,NaN,NaN,NaN,NaN,NaN,NaN
"373453",NaN,NaN,1274,NaN,155,NaN,NaN,NaN,NaN,NaN
"373454",24,51,82,30,77,105,33,710,39,261
"373455",NaN,NaN,444,NaN,95,NaN,NaN,NaN,NaN,NaN
"373456",NaN,NaN,526,290,NaN,NaN,NaN,NaN,NaN,NaN
"373457",NaN,NaN,444,NaN,17,NaN,NaN,NaN,NaN,NaN
"373458",76,NaN,144,NaN,NaN,NaN,NaN,530,NaN,2412
"373459",NaN,NaN,82,NaN,NaN,NaN,NaN,NaN,26,NaN
"373460",NaN,NaN,357,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373462",54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373463",NaN,NaN,730,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373464",NaN,NaN,153,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373465",NaN,92,1955,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373468",NaN,NaN,NaN,NaN,NaN,NaN,NaN,632,NaN,NaN
"373469",24,35,82,30,52,105,33,4681,363,261
"373471",NaN,NaN,128,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373473",NaN,NaN,709,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373476",NaN,NaN,NaN,NaN,NaN,167,NaN,NaN,NaN,NaN
"373477",55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373478",NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373479",NaN,158,760,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373480",20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,454
"373481",NaN,NaN,NaN,NaN,557,NaN,NaN,NaN,NaN,NaN
"373482",NaN,NaN,123,NaN,NaN,NaN,78,NaN,NaN,NaN
"373484",653,32,738,54,NaN,945,227,1861,351,2349
"373485",NaN,682,139,302,414,NaN,179,NaN,160,NaN
"373488",NaN,105,896,42,138,315,99,1318,117,783
"373489",72,NaN,233,NaN,NaN,173,NaN,NaN,120,NaN
"373490",NaN,NaN,NaN,219,NaN,NaN,500,NaN,NaN,NaN
"373491",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2503
"373492",NaN,31,NaN,313,NaN,NaN,NaN,NaN,NaN,500
"373493",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,500
"373494",NaN,463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373501",NaN,NaN,NaN,NaN,81,NaN,NaN,NaN,NaN,NaN
"373502",144,105,490,828,138,315,198,360,437,3679
"373503",72,398,400,NaN,628,630,99,396,1096,NaN
"373504",NaN,NaN,NaN,NaN,75,NaN,NaN,NaN,NaN,NaN
"373505",NaN,NaN,NaN,NaN,NaN,174,NaN,NaN,NaN,NaN
"373506",72,251,580,NaN,NaN,NaN,NaN,180,NaN,14326
"373507",120,280,529,NaN,NaN,840,264,496,195,1305
"373508",24,35,82,NaN,NaN,105,33,60,NaN,261
"373509",NaN,NaN,NaN,170,NaN,NaN,NaN,NaN,NaN,NaN
"373510",NaN,125,1053,122,NaN,NaN,NaN,NaN,NaN,700
"373511",NaN,NaN,NaN,NaN,82,NaN,NaN,NaN,NaN,NaN
"373512",NaN,NaN,NaN,123,NaN,NaN,NaN,NaN,NaN,NaN
"373513",NaN,NaN,NaN,75,NaN,NaN,NaN,1828,NaN,NaN
"373514",NaN,NaN,NaN,151,NaN,NaN,590,1622,NaN,NaN
"373515",NaN,191,NaN,162,NaN,NaN,NaN,NaN,NaN,1408
"373516",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2188
"373517",55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373518",NaN,93,NaN,NaN,NaN,174,NaN,NaN,NaN,NaN
"373519",NaN,62,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN
"373522",NaN,77,268,NaN,NaN,NaN,500,NaN,NaN,NaN
"373523",NaN,27,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373524",NaN,NaN,NaN,NaN,1275,NaN,NaN,1537,NaN,NaN
"373525",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,721
"373526",NaN,143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373528",NaN,NaN,NaN,NaN,NaN,NaN,500,NaN,NaN,NaN
"373529",NaN,NaN,NaN,NaN,NaN,NaN,76,NaN,NaN,NaN
"373530",NaN,72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373531",NaN,NaN,NaN,35,NaN,NaN,NaN,NaN,NaN,NaN
"373532",NaN,NaN,NaN,NaN,NaN,507,NaN,NaN,NaN,NaN
"373533",NaN,72,NaN,NaN,NaN,361,NaN,NaN,NaN,9306
"373534",220,NaN,328,251,241,NaN,500,NaN,NaN,NaN
"373535",70,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373537",NaN,NaN,NaN,260,NaN,NaN,NaN,NaN,NaN,NaN
"373539",NaN,NaN,NaN,230,NaN,NaN,NaN,NaN,NaN,NaN
"373540",NaN,179,NaN,NaN,196,NaN,NaN,NaN,NaN,NaN
"373541",NaN,NaN,5000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373542",NaN,NaN,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373543",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5500
"373545",85,192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373547",NaN,NaN,NaN,NaN,303,NaN,NaN,NaN,97,NaN
"373548",NaN,NaN,4380,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373549",NaN,NaN,952,NaN,NaN,NaN,78,NaN,NaN,NaN
"373550",NaN,147,NaN,NaN,NaN,NaN,584,NaN,NaN,NaN
"373551",NaN,126,194,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373554",NaN,NaN,NaN,NaN,NaN,1025,NaN,NaN,NaN,NaN
"373555",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2663
"373556",NaN,NaN,NaN,NaN,NaN,NaN,500,NaN,NaN,NaN
"373558",NaN,79,NaN,NaN,NaN,NaN,NaN,NaN,36,NaN
"373559",NaN,NaN,101,NaN,NaN,NaN,NaN,137,NaN,NaN
"373560",136,NaN,NaN,NaN,120,NaN,NaN,NaN,NaN,NaN
"373561",50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373562",NaN,NaN,NaN,NaN,NaN,NaN,500,NaN,NaN,NaN
"373563",NaN,NaN,NaN,NaN,283,NaN,NaN,NaN,NaN,NaN
"373564",164,NaN,NaN,1138,NaN,NaN,NaN,1171,NaN,NaN
"373565",223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373567",NaN,83,NaN,NaN,NaN,NaN,500,NaN,NaN,NaN
"373568",NaN,166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373569",NaN,158,298,563,772,NaN,NaN,1436,3123,2864
"373570",NaN,35,181,498,216,105,33,1973,12222,NaN
"373571",216,315,4,270,414,945,382,1196,486,36
"373572",NaN,NaN,734,290,10,NaN,500,NaN,NaN,2672
"373573",NaN,244,NaN,NaN,NaN,NaN,NaN,NaN,126,NaN
"373575",99,NaN,167,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373576",307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373577",103,NaN,166,NaN,NaN,NaN,83,NaN,NaN,NaN
"373578",NaN,NaN,200,101,NaN,NaN,NaN,NaN,NaN,2145
"373579",NaN,NaN,200,NaN,NaN,171,NaN,NaN,NaN,NaN
"373580",NaN,NaN,NaN,NaN,NaN,NaN,417,NaN,NaN,NaN
"373581",NaN,126,3051,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373583",NaN,NaN,1746,NaN,NaN,NaN,NaN,167,99,NaN
"373585",NaN,182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373586",NaN,NaN,NaN,NaN,NaN,NaN,500,NaN,NaN,NaN
"373587",NaN,NaN,2226,NaN,NaN,NaN,NaN,NaN,NaN,1159
"373588",NaN,NaN,1174,NaN,NaN,NaN,316,NaN,NaN,NaN
"373590",NaN,NaN,NaN,NaN,NaN,208,NaN,NaN,NaN,NaN
"373591",NaN,527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373592",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,339,NaN
"373593",NaN,NaN,989,NaN,NaN,NaN,NaN,NaN,4609,NaN
"373594",NaN,NaN,NaN,NaN,NaN,NaN,NaN,4929,690,NaN
"373595",NaN,NaN,1400,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373596",NaN,NaN,3154,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373597",NaN,NaN,NaN,NaN,279,NaN,NaN,NaN,NaN,NaN
"373598",NaN,NaN,NaN,NaN,NaN,NaN,321,NaN,NaN,NaN
"373599",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,781,NaN
"373600",NaN,NaN,NaN,NaN,NaN,NaN,46,714,NaN,NaN
"373602",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,176,1370
"373604",NaN,NaN,NaN,NaN,NaN,NaN,98,NaN,NaN,NaN
"373605",NaN,78,NaN,NaN,NaN,NaN,500,NaN,NaN,NaN
"373606",NaN,NaN,NaN,NaN,NaN,NaN,NaN,7405,NaN,NaN
"373607",NaN,NaN,3107,NaN,NaN,325,NaN,3717,NaN,NaN
"373608",NaN,NaN,NaN,NaN,NaN,NaN,NaN,3399,NaN,NaN
"373609",NaN,419,NaN,NaN,NaN,NaN,NaN,2322,NaN,NaN
"373610",NaN,74,NaN,224,NaN,NaN,128,2062,NaN,785
"373611",NaN,NaN,128,NaN,NaN,NaN,NaN,294,NaN,NaN
"373612",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1098,NaN,NaN
"373613",70,NaN,NaN,NaN,NaN,NaN,500,360,NaN,NaN
"373614",NaN,NaN,2464,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373615",146,NaN,1275,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373616",117,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373617",NaN,150,NaN,46,NaN,NaN,NaN,NaN,NaN,NaN
"373618",NaN,NaN,207,NaN,NaN,NaN,555,NaN,NaN,NaN
"373619",NaN,NaN,11614,NaN,170,NaN,NaN,NaN,NaN,NaN
"373620",NaN,NaN,2811,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373621",NaN,60,500,NaN,NaN,211,NaN,NaN,NaN,7988
"373623",NaN,NaN,953,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373624",NaN,343,400,52,NaN,NaN,500,NaN,NaN,NaN
"373625",NaN,NaN,400,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373626",NaN,NaN,200,NaN,NaN,NaN,841,NaN,NaN,NaN
"373627",NaN,NaN,NaN,NaN,NaN,NaN,696,NaN,NaN,NaN
"373628",NaN,NaN,1200,NaN,NaN,NaN,NaN,NaN,NaN,321
"373629",NaN,NaN,200,NaN,29,NaN,NaN,NaN,1824,NaN
"373630",NaN,500,2800,NaN,NaN,NaN,NaN,NaN,529,NaN
"373631",NaN,NaN,NaN,NaN,NaN,NaN,NaN,4289,NaN,2297
"373632",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2021
"373634",NaN,NaN,200,NaN,NaN,NaN,143,NaN,NaN,NaN
"373636",NaN,NaN,1564,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373637",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101,NaN
"373639",NaN,NaN,NaN,51,NaN,1365,NaN,NaN,NaN,NaN
"373640",70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373641",NaN,NaN,NaN,NaN,170,NaN,NaN,NaN,NaN,NaN
"373642",NaN,153,NaN,33,NaN,NaN,NaN,208,NaN,NaN
"373643",NaN,64,NaN,NaN,NaN,NaN,NaN,1000,NaN,NaN
"373644",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1000,NaN,NaN
"373645",947,NaN,NaN,NaN,27,NaN,NaN,2911,NaN,NaN
"373646",272,445,300,NaN,NaN,NaN,NaN,3404,NaN,NaN
"373647",NaN,NaN,NaN,NaN,NaN,NaN,NaN,2000,NaN,200
"373648",194,NaN,NaN,NaN,NaN,NaN,NaN,1000,NaN,NaN
"373649",NaN,105,1500,NaN,582,442,NaN,2143,145,NaN
"373650",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1000,NaN,2499
"373651",NaN,NaN,1536,NaN,167,NaN,190,NaN,NaN,NaN
"373652",NaN,NaN,NaN,NaN,77,NaN,NaN,269,254,NaN
"373653",NaN,NaN,NaN,97,NaN,NaN,NaN,NaN,NaN,NaN
"373654",NaN,NaN,NaN,NaN,189,NaN,NaN,NaN,NaN,NaN
"373655",NaN,NaN,NaN,NaN,NaN,422,NaN,NaN,NaN,NaN
"373656",NaN,36,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373657",NaN,NaN,864,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373658",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,917
"373659",NaN,194,653,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373660",NaN,NaN,NaN,NaN,NaN,472,NaN,NaN,NaN,NaN
"373661",39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373662",NaN,NaN,870,NaN,NaN,133,NaN,884,NaN,390
"373663",NaN,36,1867,NaN,71,NaN,NaN,1972,NaN,NaN
"373664",NaN,88,NaN,NaN,NaN,NaN,122,515,1884,1657
"373665",NaN,NaN,NaN,NaN,NaN,412,NaN,771,71,NaN
"373666",NaN,NaN,NaN,NaN,NaN,NaN,NaN,246,NaN,NaN
"373668",NaN,408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3282
"373669",NaN,NaN,NaN,NaN,NaN,NaN,379,NaN,NaN,NaN
"373670",NaN,26,NaN,NaN,NaN,462,121,NaN,NaN,NaN
"373673",NaN,8,NaN,NaN,621,NaN,55,NaN,NaN,NaN
"373675",38,6,NaN,NaN,NaN,26,NaN,NaN,NaN,NaN
"373676",NaN,NaN,98,41,NaN,NaN,500,109,NaN,4037
"373677",NaN,NaN,NaN,NaN,107,46,54,NaN,60,NaN
"373678",NaN,16,NaN,48,255,NaN,146,NaN,NaN,NaN
"373679",NaN,71,NaN,NaN,43,1410,NaN,NaN,222,NaN
"373680",NaN,NaN,NaN,NaN,NaN,617,NaN,NaN,NaN,NaN
"373681",306,11,NaN,NaN,NaN,NaN,500,NaN,NaN,NaN
"373682",NaN,954,NaN,94,NaN,NaN,NaN,NaN,NaN,NaN
"373683",NaN,41,856,NaN,NaN,1042,NaN,NaN,NaN,NaN
"373684",NaN,71,546,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373685",NaN,3,NaN,NaN,NaN,666,NaN,NaN,NaN,NaN
"373686",NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373687",NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373688",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,188,NaN
"373689",NaN,NaN,NaN,46,NaN,NaN,111,NaN,NaN,NaN
"373690",NaN,NaN,NaN,NaN,NaN,NaN,1040,NaN,NaN,NaN
"373691",371,NaN,NaN,NaN,NaN,21,NaN,NaN,NaN,NaN
"373693",NaN,NaN,NaN,NaN,NaN,NaN,NaN,5000,NaN,NaN
"373694",NaN,330,NaN,NaN,2046,NaN,NaN,NaN,NaN,NaN
"373695",NaN,NaN,NaN,NaN,NaN,524,NaN,NaN,NaN,NaN
"373696",NaN,NaN,NaN,NaN,NaN,NaN,960,407,NaN,NaN
"373697",NaN,93,NaN,NaN,NaN,NaN,NaN,238,NaN,NaN
"373699",NaN,NaN,NaN,NaN,669,NaN,NaN,38,NaN,NaN
"373700",NaN,NaN,NaN,NaN,NaN,NaN,NaN,652,NaN,NaN
"373701",NaN,288,900,23,NaN,NaN,101,NaN,NaN,NaN
"373702",NaN,NaN,NaN,NaN,NaN,559,NaN,NaN,NaN,NaN
"373703",NaN,NaN,NaN,NaN,115,NaN,NaN,3604,NaN,NaN
"373704",NaN,NaN,NaN,NaN,12,NaN,NaN,4767,200,NaN
"373705",NaN,NaN,NaN,NaN,NaN,65,NaN,1236,NaN,NaN
"373706",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1000,NaN,NaN
"373707",88,NaN,NaN,NaN,NaN,NaN,NaN,316,NaN,NaN
"373708",NaN,NaN,NaN,NaN,NaN,2623,NaN,NaN,NaN,NaN
"373709",NaN,NaN,NaN,NaN,NaN,340,NaN,NaN,NaN,NaN
"373710",NaN,14,765,182,NaN,NaN,68,364,NaN,NaN
"373711",NaN,169,NaN,NaN,NaN,NaN,NaN,1946,NaN,NaN
"373714",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,184,NaN
"373716",NaN,138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373719",NaN,NaN,NaN,NaN,NaN,NaN,73,NaN,NaN,NaN
"373720",NaN,NaN,600,NaN,NaN,884,NaN,NaN,NaN,10000
"373721",NaN,135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373722",NaN,NaN,499,NaN,NaN,NaN,NaN,NaN,NaN,80
"373725",35,158,2463,NaN,NaN,61,NaN,NaN,NaN,NaN
"373726",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70
"373727",NaN,NaN,NaN,NaN,NaN,2226,NaN,NaN,528,NaN
"373728",8,481,738,275,562,205,371,733,351,2349
"373729",101,154,NaN,NaN,191,751,NaN,211,NaN,4695
"373730",NaN,NaN,NaN,NaN,610,NaN,NaN,212,NaN,NaN
"373731",NaN,NaN,NaN,24,NaN,NaN,NaN,NaN,NaN,NaN
"373732",NaN,NaN,NaN,NaN,NaN,302,NaN,NaN,NaN,NaN
"373733",NaN,29,NaN,NaN,126,30,NaN,NaN,16,NaN
"373734",NaN,59,NaN,NaN,27,NaN,NaN,208,NaN,NaN
"373735",NaN,53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373736",NaN,411,NaN,NaN,NaN,NaN,46,NaN,NaN,NaN
"373737",NaN,404,NaN,NaN,316,NaN,NaN,NaN,NaN,NaN
"373738",88,492,NaN,NaN,878,NaN,87,NaN,NaN,109
"373739",NaN,80,NaN,NaN,NaN,NaN,596,NaN,1208,NaN
"373740",NaN,NaN,NaN,NaN,32,NaN,NaN,NaN,NaN,NaN
"373741",NaN,NaN,NaN,NaN,NaN,NaN,16,NaN,NaN,NaN
"373743",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,136
"373744",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1913
"373746",NaN,NaN,NaN,NaN,NaN,308,NaN,NaN,NaN,169
"373748",NaN,NaN,NaN,NaN,NaN,186,41,NaN,NaN,519
"373749",NaN,NaN,500,NaN,208,NaN,6,NaN,NaN,NaN
"373750",NaN,NaN,NaN,NaN,85,NaN,NaN,NaN,NaN,NaN
"373751",NaN,159,NaN,NaN,NaN,23,NaN,NaN,32,830
"373752",NaN,185,NaN,NaN,NaN,NaN,NaN,116,NaN,NaN
"373753",NaN,321,NaN,NaN,262,NaN,NaN,1439,196,NaN
"373754",49,1,656,249,415,863,236,480,312,2088
"373755",NaN,59,332,NaN,NaN,NaN,28,NaN,NaN,75
"373756",NaN,125,NaN,NaN,NaN,66,NaN,NaN,214,NaN
"373757",NaN,54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373758",NaN,1,NaN,NaN,NaN,NaN,500,NaN,1,NaN
"373759",NaN,241,NaN,19,NaN,NaN,NaN,NaN,304,NaN
"373760",NaN,101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70
"373762",NaN,115,300,NaN,NaN,363,NaN,NaN,NaN,NaN
"373763",88,37,NaN,NaN,NaN,705,500,5682,NaN,NaN
"373764",NaN,53,NaN,NaN,1154,NaN,NaN,NaN,NaN,NaN
"373765",NaN,NaN,NaN,NaN,638,NaN,NaN,NaN,NaN,1200
"373766",NaN,500,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"373767",NaN,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN
"431976",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40
"431982",NaN,NaN,NaN,NaN,NaN,2381,NaN,NaN,NaN,NaN
"431983",NaN,NaN,NaN,NaN,589,NaN,NaN,NaN,NaN,NaN
"431990",NaN,NaN,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"431996",NaN,NaN,500,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432004",NaN,NaN,168,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432008",NaN,NaN,NaN,NaN,250,NaN,NaN,NaN,NaN,NaN
"432009",NaN,245,NaN,NaN,NaN,NaN,137,NaN,NaN,NaN
"432022",NaN,394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432024",NaN,NaN,NaN,NaN,NaN,143,NaN,NaN,NaN,NaN
"432049",NaN,177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432064",NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432074",NaN,169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432088",NaN,NaN,NaN,111,NaN,NaN,NaN,NaN,NaN,NaN
"432105",NaN,117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432128",NaN,NaN,NaN,35,NaN,NaN,NaN,NaN,NaN,NaN
"432134",NaN,109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432142",NaN,NaN,178,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"432148",NaN,88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
